-40.7811,0
-39.6188,0
-38.8527,0.0105872
-38.2443,0.00481225
-37.6967,0.0240616
-37.2308,0.00288727
-36.7807,0.0192494
-36.3893,0.0125121
-36.0073,0.000962303
-35.6456,0.0202117
-35.3182,0.0134744
-34.9907,0.0173244
-34.6773,0.0134744
-34.3906,0.00962486
-34.104,0.00192497
-33.8195,0.000962303
-33.558,0.0115498
-33.3033,0.00962449
-33.0492,0.0163621
-32.7971,0.0125118
-32.5629,0.00866219
-32.3354,0.00577492
-32.1044,0.0105872
-31.8769,0.0105872
-31.6589,0.00288764
-31.4509,0.00577455
-31.2434,0.00866219
-31.0343,0.00577492
-30.8262,0.017324
-30.6318,0.0105872
-30.441,0.00962449
-30.2499,0.0115495
-30.0591,0.0125121
-29.868,0.0153994
-29.6859,0.0105872
-29.5094,0.00769989
-29.3333,0.00481225
-29.1568,0.00096267
-28.9807,0.000962303
-28.8056,0.00481261
-28.6401,0.00577492
-28.4766,0.00481261
-28.3125,0.00288764
-28.149,0.0115495
-27.9851,0.00866219
-27.8221,0.0173244
-27.6674,0.0105872
-27.5148,0.00866219
-27.3616,0.00673722
-27.209,0.00384994
-27.0564,0.00673722
-26.9031,0.00481261
-26.754,0.0221366
-26.611,0.00866219
-26.467,0.00962449
-26.3248,0.00288727
-26.1804,0.00673722
-26.0382,0.00192497
-25.8943,0.0173244
-25.7547,0.00866219
-25.6196,0.0105872
-25.4854,0
-25.3498,0.00866219
-25.216,0.000962303
-25.0799,0.0134744
-24.9463,0.000962303
-24.8111,0.00962486
-24.6846,0.00577492
-24.5558,0.00866219
-24.4291,0.00288764
-24.3022,0.00288727
-24.1737,0.00769989
-24.0477,0
-23.9192,0.00288727
-23.7939,0.00288764
-23.6738,0.0125121
-23.5518,0.00481225
-23.4318,0.0125121
-23.3112,0.0134744
-23.1828,0.00673722
-23.057,0.0134744
-22.9287,0.00192497
-22.8028,0.00192461
-22.6828,0.00288764
-22.5611,0.00288727
-22.4407,0.00384958
-22.3203,0.0153994
-22.1922,0.00384958
-22.066,0.00769952
-21.9386,0.00192497
-21.8117,0.00673722
-21.6918,0.0153994
-21.5702,0.00192497
-21.4496,0.0230993
-21.3296,0.00866219
-21.2016,0.00673722
-21.075,0.00577492
-20.9481,0.00192497
-20.8206,0
-20.7007,0.00288727
-20.5796,0.00481225
-20.4585,0.00769952
-20.3386,0.00866219
-20.2111,0.00577492
-20.0842,0.00192497
-19.9576,0.0153994
-19.8296,0.00096267
-19.7096,0.0134744
-19.589,0.00673722
-19.4674,0.00866219
-19.3476,0.00673722
-19.2206,0.0105872
-19.0932,0.00384994
-18.967,0
-18.839,0.00192497
-18.7185,0.00192497
-18.5981,0.00192497
-18.4764,0.000962303
-18.3565,0.00481225
-18.2305,0.00769989
-18.1022,0.00192497
-17.9764,0.00288764
-17.848,0.0163617
-17.7274,0.00481225
-17.6074,0.00384994
-17.4854,0.0192494
-17.3654,0.00384994
-17.24,0.00769989
-17.1115,0.00962449
-16.9855,0.00192461
-16.8575,0.0192494
-16.7363,0.00288764
-16.6164,0.0163621
-16.4947,0.00866219
-16.3743,0.00288727
-16.2495,0.00962486
-16.1206,0.00288764
-15.9948,0
-15.8669,0.0125121
-15.7452,0.00577455
-15.6254,0.0105872
-15.5038,0.0115495
-15.3832,0.00962486
-15.2589,0.00962449
-15.13,0.0192494
-15.0038,0.00962449
-14.8764,0.0163617
-14.7542,0.00962449
-14.6343,0.0163617
-14.5132,0.00481225
-14.3921,0.0144371
-14.2683,0.00481225
-14.1394,0.00962486
-14.0128,0.0153994
-13.8859,0.0134744
-13.7631,0.0105872
-13.6432,0.00481225
-13.5226,0.00288727
-13.401,0.00673722
-13.2774,0.00866219
-13.1489,0.00192497
-13.022,0.00096267
-12.8954,0.00769952
-12.772,0.00192497
-12.6521,0.00866219
-12.5317,0.00288727
-12.41,0.00481225
-12.2867,0.00481225
-12.1584,0.00577455
-12.031,0.0144367
-11.9048,0
-11.7809,0.00384994
-11.661,0.00384994
-11.541,0.00962449
-11.419,0.00192497
-11.2957,0.00192497
-11.1683,0.00481225
-11.04,0.00384994
-10.9142,0.00577492
-10.7899,0.00866219
-10.6699,0.00288727
-10.55,0.0125121
-10.4283,0.00288727
-10.3047,0.0144371
-10.1778,0.00384958
-10.0493,0.00769989
-9.92327,0.0163617
-9.79926,0.00192497
-9.67883,0.0211743
-9.55899,0.00866219
-9.43736,0.0134744
-9.31395,0.00866219
-9.18729,0.00769952
-9.05841,0.000962303
-8.93261,0.00866219
-8.80834,0.00577455
-8.68773,0.00866219
-8.56789,0.00866219
-8.44678,0.00673722
-8.32294,0.00288727
-8.1967,0.00866219
-8.06783,0.00288727
-7.94159,0.00192497
-7.81775,0.0115495
-7.69664,0.00866219
-7.5768,0.0182867
-7.4562,0.000962303
-7.33193,0.0173244
-7.20612,0.0163617
-7.07724,0.00192497
-6.95058,0.00577492
-6.82717,0.00577455
-6.70554,0.00384958
-6.5857,0.00962486
-6.46527,0.00096267
-6.34126,0.00192497
-6.21519,0.00192497
-6.08674,0.00673722
-5.95983,0
-5.83624,0.00769952
-5.71453,0.000962303
-5.59461,0.00192461
-5.4746,0.00384994
-5.35033,0.00769952
-5.22452,0.00481261
-5.09624,0.00962449
-4.96882,0.00288764
-4.84557,0.00192497
-4.72352,0.00096267
-4.60351,0.00866219
-4.48359,0.00577455
-4.35975,0.0221366
-4.23351,0.00962449
-4.10609,0.00769989
-3.9778,0.00096267
-3.85456,0.00384994
-3.73285,0.00769989
-3.61241,0.00577492
-3.49257,0.00481225
-3.36916,0.0115498
-3.2425,0.00288727
-3.11559,0.00866219
-2.98714,0.00192497
-2.86355,0.00577455
-2.74192,0
-2.62132,0.00866219
-2.50148,0.00866219
-2.37866,0.00673722
-2.25175,0.000962303
-2.12509,0.00866219
-1.99621,0.020212
-1.87245,0.00769952
-1.75134,0.00769989
-1.63022,0.00769989
-1.51038,0.00192497
-1.38816,0.0211743
-1.26074,0.0153994
-1.1345,0.00384994
-1.00562,0.00673722
-0.881354,0.037536
-0.760752,0.0327238
-0.639126,0.0182871
-0.519286,0.041386
-0.39766,0.0895092
-0.269723,0.0769971
-0.143917,0.341675
-0.0245062,0.814245
0,0.565929
0,0.000962486
0,0.0567854
0,0.0606353
0,0
0,0.0240616
0,0.291627
0.00762127,0.80847
0.10505,0.373436
0.225057,0.128008
0.347112,0.109721
0.470524,0.114533
0.62361,0.510106
1.16011,1
1.79906,0.619827
1.9594,0.101059
2.09193,0.117421
2.21186,0.133782
2.33357,0.0895092
2.454,0.0943214
2.57444,0.0895092
2.70246,0.068335
2.82869,0.041386
2.95612,0.0153994
3.08303,0.0259864
3.20287,0.0269491
3.3245,0.00192497
3.4451,0.00866219
3.5651,0.0317613
3.69304,0.00577473
3.81971,0.0240616
3.94662,0.0221366
4.07404,0.00577473
4.19397,0.00962449
4.31508,0
4.43619,0.00288727
4.55612,0.00577473
4.68354,0
4.81045,0.0240616
4.93712,0.0279115
5.06505,0.00288746
5.18506,0.0125121
5.30566,0.000962486
5.42729,0.0105872
5.54713,0
5.67404,0.0211741
5.80147,0.0115495
5.9277,0.00481225
6.05572,0.00673722
6.17616,0.000962486
6.29659,0.000962486
6.4183,0.00577473
6.53822,0.00673722
6.6642,0.00192497
6.79248,0.000962486
6.91829,0.0153994
7.04665,0.00192497
7.16725,0.00288746
7.28726,0.0173244
7.40932,0.000962486
7.52932,0.0173244
7.6547,0.00769971
7.78315,0.00769971
7.90921,0.0144369
8.03723,0.000962486
8.15835,0.00481225
8.27827,0.00192497
8.39998,0.00866219
8.52042,0.000962486
8.6452,0.00481225
8.77408,0
8.89988,0.00192497
9.02782,0.00866219
9.14944,0.012512
9.26929,0.00673722
9.39091,0.00962468
9.51151,0.000962486
9.63578,0.000962486
9.76466,0.00962468
9.89089,0.00577492
10.0183,0.00384994
10.1405,0
10.2604,0.0202117
10.3815,0.00769971
10.5026,0.012512
10.6264,0.0115495
10.7552,0.00192497
10.8819,0.00288746
11.0088,0.0125121
11.1316,0.0144369
11.2515,0.0221366
11.3721,0.00769971
11.4937,0.00673722
11.6173,0.000962486
11.7457,0.00962468
11.8727,0.00866201
11.9993,0
12.1227,0.0144369
12.2426,0.0125121
12.363,0.00288746
12.4847,0.00577473
12.608,0.0115495
12.7362,0.00384994
12.8637,0.00384994
12.9899,0.00769971
13.1137,0.012512
13.2337,0.00384976
13.3537,0.000962486
13.4757,0.000962303
13.599,0.0144369
13.7264,0.00384994
13.8547,0.00769971
13.9805,0.00481225
14.1048,0.00577473
14.2248,0.00962449
14.3447,0.00769971
14.4664,0.00577473
14.59,0.00384994
14.7169,0.00866219
14.8454,0.00384976
14.9714,0.00673722
15.0954,0.00192479
15.2159,0.00673722
15.3357,0.000962486
15.4573,0.0105872
15.5807,0
15.7074,0.0163619
15.8363,0.00288746
15.9621,0.000962486
16.0864,0
16.207,0.00769971
16.3268,0.00866219
16.4479,0.0153994
16.5718,0.00769971
16.698,0.0134744
16.8269,0.00384994
16.9531,0.00577473
17.0769,0.00866219
17.1981,0.000962486
17.3179,0.0134746
17.4385,0.00192497
17.5628,0.00866219
17.6886,0.00577473
17.8174,0.00769971
17.9441,0.00577473
18.0675,0.00288746
18.1891,0.00481225
18.309,0.00577473
18.4294,0.00962468
18.5534,0.00769971
18.6795,0.00192497
18.8079,0.00962468
18.9349,0.00192497
19.0585,0.00481243
19.1802,0.00481243
19.3001,0.0067374
19.4201,0.00866219
19.5444,0.00769971
19.6702,0.00769971
19.7984,0.012512
19.9259,0.00288746
20.0491,0.0144369
20.1712,0.00866219
20.2912,0.00288727
20.4111,0.00866219
20.5349,0.000962486
20.6612,0
20.7886,0.00384976
20.9169,0.00288746
21.0401,0.00769971
21.1618,0.00192497
21.2823,0.000962486
21.4021,0.00192497
21.5255,0.0153994
21.6522,0.00769971
21.7791,0.0202118
21.9076,0.0134744
22.0311,0.0134746
22.1528,0
22.2734,0.00577473
22.3932,0.00384994
22.516,0.00481225
22.6429,0.00481225
22.7696,0.000962486
22.8985,0.00577473
23.0222,0.00866219
23.1434,0.00192497
23.2645,0.00962468
23.3843,0.000962486
23.5065,0.0153994
23.634,0.00962468
23.7602,0.00577473
23.8891,0.00481243
24.0133,0.00577473
24.1339,0.00481243
24.2556,0.0115497
24.3754,0.00481243
24.497,0.00962468
24.625,0.0134744
24.7508,0.00866219
24.8797,0.00673722
25.0044,0.00577473
25.1249,0.012512
25.2466,0.0115495
25.3665,0.0182869
25.4876,0.00577473
25.6156,0.0173244
25.7417,0.00577473
25.8702,0.00866219
25.9955,0.00192497
26.1155,0.00866219
26.2376,0.0134744
26.3576,0.00673722
26.4782,0.012512
26.6066,0.00288746
26.7324,0
26.8607,0.00288746
26.9866,0
27.1065,0.00288746
27.2283,0.0115495
27.3487,0.00192497
27.4691,0.00288727
27.5972,0.00384976
27.7234,0.00673722
27.8508,0.00769971
27.9777,0.00192479
28.0976,0.0134746
28.2192,0.00288727
28.3398,0.000962486
28.4598,0.00288727
28.5877,0.00866219
28.7144,0.010587
28.8413,0.000962486
